stateDist,state,senate,district,2022 District Description,Notes,competitiveness,piv2022,biden2020Pct,trump2020Pct,clinton2016Pct,trump2016Pct,incumbentMember,incumbentParty,district_jungleElec,samePartyGen2022,demCand,demCand2,repCand,repCand2,thirdCand,thirdParty,winner2022,demPct,demPct2Party,demPct2ndDem,repPct2ndRep...27,repPct_incomplete,repPct2ndRep...29,thirdPct,demCong2022_count,dem2Cong2022_count,repCong2022_count,rep2Cong2022_count,otherCong2022_count,primaryDate,demRunoff,repRunoff,primaryNotes,demGovCand,demGovCand2,repGovCand,repGovCand2,thirdGovCand,thirdGovParty,demGovCandPctByDistrict2022,repGovCandPctByDistrict2022,govCandResultsByDistrictSources,demSenateCand,demSenateCand2,repSenateCand,repSenateCand2,thirdSenateCand,thirdSenateParty,demSenCandPctByDistrict2022,repSenCandPctByDistrict2022,demSenCandPctByDistrictSpecialElections2022,repSenCandPctByDistrictSpecialElections2022,senCandResultsByDistrictSources,CHECKrepReceipts,CHECKdemReceipts,whitePct,hispPct,blackPct,asianPct,nativePct,pacificPct,whitePct_acs,hispPct_acs,blackPct_acs,asianPct_acs,nativePct_acs,pacificPct_acs,baPct,baRank_acs,whiteBAPct,nonCollWhitePct,medianIncome,dem_candStem,dem_partyLeader,dem_candidate,dem_inc,dem_thetaStart,dem_primaryPct,dem_webIdeal,dem_twIdeal,dem_avgIdeal,dem_receipt,dem_itemized,dem_Individual_Unitemized_Contribution,dem_Individual_Contribution,dem_followersCampaign,dem_followersOfficial,dem_screenName,dem_officialScreenName,rep_candStem,rep_candidate,rep_partyLeader,rep_inc,rep_thetaStart,rep_primaryPct,rep_webIdeal,rep_twIdeal,rep_avgIdeal,rep_receipt,rep_Itemized,rep_Individual_Unitemized_Contribution,rep_Individual_Contribution,rep_followersCampaign,rep_followersOfficial,rep_screenName,rep_officialScreenName,onePartyGeneral,house_cand_dem_gender,house_cand_rep_gender,rep_man_vs_dem_woman,dem_man_vs_rep_woman,probCon_dem,probCon_rep,UtahDum,trump2016Pct2Party,trump2020Pct2Party,dem_followers,rep_followers,moneyOutlier,Sen_Total_Receipt_Republican,Sen_Total_Receipt_Democrat,Sen_Total_Disbursement_Republican,Sen_Total_Disbursement_Democrat,Sen_Coverage_Start_Date_Republican,Sen_Coverage_Start_Date_Democrat,Sen_Coverage_End_Date_Republican,Sen_Coverage_End_Date_Democrat,Sen_Individual_Itemized_Contribution_Republican,Sen_Individual_Itemized_Contribution_Democrat,Sen_Individual_Unitemized_Contribution_Republican,Sen_Individual_Unitemized_Contribution_Democrat,Sen_Individual_Contribution_Republican,Sen_Individual_Contribution_Democrat,Sen_Total_Contribution_Republican,Sen_Total_Contribution_Democrat,Sen_Other_Receipts_Republican,Sen_Other_Receipts_Democrat,senState
CO-05,Colorado,FALSE,5,Colorado Springs,NA,6,R+9,43.08437,53.18945,34.1,55.9,Doug Lamborn,Republican,0,0,David Torres,NA,Doug Lamborn,NA,Brian Flanagan,Libertarian,Doug Lamborn,40.2863772912882,41.8599956636487,NA,NA,56,NA,2.5,111978,NA,155528,NA,10449,NA,NA,NA,NA,Jared Polis,NA,Heidi Ganahl,NA,Kevin Ruskusky,Libretarian,47.2,50.3,https://twitter.com/DrewSav/status/1636083050097377282,Michael Bennet,NA,Joe O'Dea,NA,Brian Peotter,Libretarian,44,52.4,NA,NA,2022 Statewides by CD,730581.39,60078.22,69.0946251522004,15.4599350611701,7.65948425813185,4.92386357047603,3.48466399953615,0.762632631762046,73.8527233217282,13.8278773434275,7.00165899478936,3.31467937783801,1.30636103776744,0.2679315528347,38.9103808253784,106,43.2892966471316,41.8823988409999,7.9567,CO-05-torres_david-,0,David Torres,0,-0.940019875808762,54.6,-1.12,-1.46,-1.24,0.02640622,0.01565,0.01075622,0.02300622,FALSE,FALSE,@Cd5Torres,NA,CO-05-lamborn_doug-,Doug Lamborn,0,1,1.07894967406831,48.3,1.12,1.15,1.14,0.5061573,0.464852,0.0413053,0.2211073,FALSE,FALSE,NA,@RepDLamborn,0,M,M,0,0,0.10748769707458689,0.8728568494372018,FALSE,0.6211111111111111,0.5524809340690958,0,0,FALSE,10234964.77,20720493.62,10134099.48,20505581.82,03/17/2021,01/01/2021,12/31/2022,12/31/2022,3858497,12058580.1,568205.57,4913390.04,4426702.57,16971970.14,5552532.37,18271188.76,0,2000,CO-Sen03
CO-06,Colorado,FALSE,6,"East Denver suburbs, Aurora",NA,0,D+9,60.58753,36.79136,52.3,39.1,Jason Crow,Democrat,0,0,Jason Crow,NA,Steven Monahan,NA,Eric Mulder,Libertarian,Jason Crow,60.6008797706185,61.8187367380752,NA,NA,37.4,NA,2,170140,NA,105084,NA,5531,NA,NA,NA,NA,Jared Polis,NA,Heidi Ganahl,NA,Kevin Ruskusky,Libretarian,63.4,34.9,https://twitter.com/DrewSav/status/1636083050097377282,Michael Bennet,NA,Joe O'Dea,NA,Brian Peotter,Libretarian,59.7,37.8,NA,NA,2022 Statewides by CD,216949.63,2583281.42,59.7929317924838,19.4186050712203,11.3799008008901,7.33444839009165,3.02654822500063,0.478836198643869,69.8875238000612,13.4158334533052,10.4551970817424,4.79914674626043,1.09475212451665,0.166676467188866,42.1813285822951,83,50.3625613739037,34.6903767335539,8.388300000000001,CO-06-crow_jason-,0,Jason Crow,1,-0.686480350021192,100,-0.83,-0.75,-0.79,2.73412798,2.12841765,0.60571033,2.29619468,FALSE,FALSE,@JasonCrowCO,@RepJasonCrow,CO-06-monahan_steven-,Steven Monahan,0,0,0.991787533242372,100,0.82,1.3,0.98,0.25820739,0.22501463,0.03319276,0.25530739,FALSE,FALSE,@StevenMonahanCO,NA,0,M,M,0,0,0.2147638841636371,0.8364569406723077,FALSE,0.42778993435448576,0.3778165883796786,0,0,FALSE,10234964.77,20720493.62,10134099.48,20505581.82,03/17/2021,01/01/2021,12/31/2022,12/31/2022,3858497,12058580.1,568205.57,4913390.04,4426702.57,16971970.14,5552532.37,18271188.76,0,2000,CO-Sen03
CO-07,Colorado,FALSE,7,West Denver suburbs,NA,1,D+4,55.69551,41.52427,47,44.1,OPEN (Perlmutter),Democrat,0,0,Brittany Pettersen,NA,Erik Aadland,NA,Ross Klopf,Libertarian,Brittany Pettersen,56.3903507203398,57.6617326874715,NA,NA,41.4,NA,1.7,204984,NA,150510,NA,8015,NA,NA,NA,NA,Jared Polis,NA,Heidi Ganahl,NA,Kevin Ruskusky,Libretarian,59.9,38,https://twitter.com/DrewSav/status/1636083050097377282,Michael Bennet,NA,Joe O'Dea,NA,Brian Peotter,Libretarian,56.9,40.2,NA,NA,2022 Statewides by CD,3536654.03,2663981.38,77.4164845751207,13.2914565555523,2.04393126094047,4.05962906369297,3.18730076161892,0.231514357141268,82.0846368880158,12.076094762083,1.70018749697802,2.72255640578859,1.21452197224615,0.0644688749644078,43.8363562199459,71,47.425537155633,43.1555569216234,8.748,CO-07-pettersen_brittany-,0,Brittany Pettersen,0,-0.940019875808762,100,-0.8,-0.88,-0.82,2.88382365,2.53308314,0.35074051,2.12143458,FALSE,FALSE,@pettersen4co,NA,CO-07-aadland_erik-,Erik Aadland,0,0,0.991787533242372,47.9,1,1.03,1.01,1.52511368,1.34426847,0.18084521,1.17338912,FALSE,FALSE,@AadlandforCO,NA,0,F,M,1,0,0.20610805358581305,0.8437523549787453,FALSE,0.48408342480790345,0.42711750633461626,0,0,FALSE,10234964.77,20720493.62,10134099.48,20505581.82,03/17/2021,01/01/2021,12/31/2022,12/31/2022,3858497,12058580.1,568205.57,4913390.04,4426702.57,16971970.14,5552532.37,18271188.76,0,2000,CO-Sen03
CO-08,Colorado,FALSE,8,"North Denver suburbs, Greeley",NA,3,EVEN,50.81155,46.25528,44.6,46.4,NEW SEAT,NA,0,0,Yadira Caraveo,NA,Barbara Kirkmeyer,NA,Richard Ward,Libertarian,Yadira Caraveo,48.3824163924163,50.3592782733509,NA,NA,47.7,NA,3.9,114377,NA,112745,NA,9280,NA,NA,NA,NA,Jared Polis,NA,Heidi Ganahl,NA,Kevin Ruskusky,Libretarian,52.8,44.6,https://twitter.com/DrewSav/status/1636083050097377282,Michael Bennet,NA,Joe O'Dea,NA,Brian Peotter,Libretarian,50.3,46.3,NA,NA,2022 Statewides by CD,2656813.58,3432891.02,56.109164586435,34.5014347068459,2.59515893716021,4.33900872764451,3.99684327180325,0.286568233463558,64.9927734163595,28.3791441432837,2.06207009255545,3.02179435753443,1.20549177909788,0.127977384295074,25.9020593204964,304,32.7107080898709,43.7331770246229,8.2465,CO-08-caraveo_yadira-,0,Yadira Caraveo,0,-0.940019875808762,100,-1.06,-0.96,-1,3.56327953,2.68348008,0.87979945,2.8274796,FALSE,FALSE,@YadiraCaraveo,NA,CO-08-kirkmeyer_barbara-,Barbara Kirkmeyer,0,0,0.991787533242372,40.1,0.87,1.06,0.96,1.60254507,1.4588024,0.14374267,0.96231435,FALSE,FALSE,@Kirkmeyer4CO,NA,0,F,F,0,0,0.15865525393145705,0.8314723925331622,FALSE,0.5098901098901099,0.4765302421022712,0,0,FALSE,10234964.77,20720493.62,10134099.48,20505581.82,03/17/2021,01/01/2021,12/31/2022,12/31/2022,3858497,12058580.1,568205.57,4913390.04,4426702.57,16971970.14,5552532.37,18271188.76,0,2000,CO-Sen03
CT-01,Connecticut,FALSE,1,"Central: Hartford, Bristol",NA,0,D+12,63.30451,35.2212,59.4,36.2,John Larson,Democrat,0,0,John Larson,NA,Larry Lazor,NA,Mary Sanders,Green,John Larson,61.3153050472915,62.0404709161958,NA,NA,37.5,NA,1.2,149556,NA,91506,NA,2851,NA,NA,NA,NA,Ned Lamont,NA,Robert Stefanowski,NA,Robert Hoatling,Independent Party,NA,NA,NA,Richard Blumenthal,NA,Leora Levy,NA,NA,NA,61.4,38.6,NA,NA,NA,191567.21,2327127.67,60.8883808279579,15.5034059578638,16.9186027320629,6.23669887024004,1.51040028908513,0.1454112079554,66.7402389831799,14.5914833701195,14.4217596468529,3.60282365476825,0.556549204657889,0.0207397823274222,37.184833616692,127,42.2918863093573,38.5145329898201,7.7023,CT-01-larson_john-,0,John Larson,1,-0.774039163211329,100,-0.89,-0.98,-0.95,1.84086705,1.76842716,0.07243989,0.63013566,FALSE,FALSE,@JohnLarsonCT,@RepJohnLarson,CT-01-lazor_larry-,Larry Lazor,0,0,0.991787533242372,100,0.95,0.87,0.93,0.19065221,0.16707776,0.02357445,0.12855221,FALSE,FALSE,@LarryLazor,NA,0,M,M,0,0,0.17105612630848183,0.8238144577547422,FALSE,0.37866108786610886,0.3574823261867385,0,0,FALSE,3075949.62,7272349.12,3051958.25,9926503.73,01/01/2021,01/01/2021,12/31/2022,12/31/2022,1018529.8,3440530.15,367251.07,289812.68,1385780.87,3730342.83,1684891.99,5030631.42,0,157237.32,CT-Sen03
CT-02,Connecticut,FALSE,2,"East: New London, Norwich, Mansfield",NA,1,D+3,54.72305,43.27745,48.8,45.4,Joe Courtney,Democrat,0,0,Joe Courtney,NA,Mike France,NA,Kevin Blacker,Green,Joe Courtney,58.2203339285902,59.1709098170097,NA,NA,40.2,NA,0.9,165946,NA,114506,NA,4579,NA,NA,NA,NA,Ned Lamont,NA,Robert Stefanowski,NA,Robert Hoatling,Independent Party,NA,NA,NA,Richard Blumenthal,NA,Leora Levy,NA,NA,NA,54.5,45.5,NA,NA,NA,805275.61,1884512.23,80.5725650195891,7.74226038563637,5.15189019862236,4.38061746203812,2.06355574144097,0.185050829229154,85.4113996986083,6.56555269922879,4.15707827320273,2.74904707029519,0.897970038117188,0.00992819785480011,37.0397273840499,131,38.3676491044421,52.6410535670538,8.3734,CT-02-courtney_joe-,0,Joe Courtney,1,-0.859561724931928,100,-0.61,-0.42,-0.52,1.98133009,1.79036286,0.19096723,0.92233077,FALSE,FALSE,@JoeCourtneyCT,@RepJoeCourtney,CT-02-france_mike-,Mike France,0,0,0.991787533242372,100,0.86,0.99,0.86,0.88063726,0.64177106,0.2388662,0.66775164,FALSE,FALSE,@MikeFranceCT2,NA,0,M,M,0,0,0.3015317875469662,0.8051054787481916,FALSE,0.4819532908704884,0.441604379569492,0,0,FALSE,3075949.62,7272349.12,3051958.25,9926503.73,01/01/2021,01/01/2021,12/31/2022,12/31/2022,1018529.8,3440530.15,367251.07,289812.68,1385780.87,3730342.83,1684891.99,5030631.42,0,157237.32,CT-Sen03
CT-03,Connecticut,FALSE,3,"South central: New Haven, Wallingford",NA,0,D+7,59.23019,39.51251,55,41.1,Rosa DeLauro,Democrat,0,0,Rosa DeLauro,NA,Lesley Denardis,NA,Amy Chai,Independent Party,Rosa DeLauro,56.8404828333697,58.2872694693781,NA,NA,40.7,NA,1.7,137924,NA,98704,NA,6023,NA,NA,NA,NA,Ned Lamont,NA,Robert Stefanowski,NA,Robert Hoatling,Independent Party,NA,NA,NA,Richard Blumenthal,NA,Leora Levy,NA,NA,NA,58,42,NA,NA,NA,41717.86,2015620.53,64.6864952181592,14.3074938631758,14.9425031390734,5.31818127313621,1.46787010660002,0.13584093762794,70.2820306802768,11.9471974140538,13.6795735118656,3.35137582504041,0.509173094729576,0.0408229157582022,37.3772035528174,121,41.7371501035438,40.948314039431,7.8911,CT-03-delauro_rosa-,0,Rosa DeLauro,1,-0.844289838910393,100,-0.92,-0.99,-0.95,2.18254903,2.08687625,0.09567278,1.28891105,FALSE,FALSE,@Rosa_DeLauro,@rosadelauro,CT-03-denardis_lesley-,Lesley DeNardis,0,0,0.991787533242372,100,1.05,NA,1.05,0.04697786,0.033928,0.01304986,0.04397786,FALSE,FALSE,@lesleyforct,NA,0,F,F,0,0,0.17105612630848183,0.8531409436241041,FALSE,0.4276795005202914,0.40015626471627774,0,0,FALSE,3075949.62,7272349.12,3051958.25,9926503.73,01/01/2021,01/01/2021,12/31/2022,12/31/2022,1018529.8,3440530.15,367251.07,289812.68,1385780.87,3730342.83,1684891.99,5030631.42,0,157237.32,CT-Sen03
CT-04,Connecticut,FALSE,4,"Southwest: Greenwich, Bridgeport, Stamford",NA,0,D+13,64.8212,33.82427,60.2,35.7,Jim Himes,Democrat,0,0,Jim Himes,NA,Jayme Stevenson,NA,Write-ins,NA,Jim Himes,59.4119042374748,59.4119042374748,NA,NA,40.6,NA,0,140262,NA,95822,NA,0,NA,NA,NA,NA,Ned Lamont,NA,Robert Stefanowski,NA,Robert Hoatling,Independent Party,NA,NA,NA,Richard Blumenthal,NA,Leora Levy,NA,NA,NA,61.3,38.7,NA,NA,NA,789674.07,1584510.88,59.5298949017913,19.8580678860581,13.3961941299904,6.15459433172129,1.22695629463522,0.131125100190023,67.9970927830246,14.5691406970116,12.2336198877374,4.67951746978889,0.360647470276249,0.038141330581507,51.9902376185057,26,64.0613001673613,24.4372710702121,10.354800000000001,CT-04-himes_jim-,0,Jim Himes,1,-0.824945449949781,100,-0.89,-1.24,-0.93,1.69571193,1.6074859,0.08822603,0.71360127,FALSE,FALSE,NA,@jahimes,CT-04-stevenson_jayme-,Jayme Stevenson,0,0,0.991787533242372,60.3,0.76,0.95,0.82,0.5685999,0.5396989,0.028901,0.3912499,FALSE,FALSE,@JaymeStevenson,NA,0,M,F,0,1,0.1761855422452579,0.7938919464141869,FALSE,0.3722627737226277,0.3428872101273378,0,0,FALSE,3075949.62,7272349.12,3051958.25,9926503.73,01/01/2021,01/01/2021,12/31/2022,12/31/2022,1018529.8,3440530.15,367251.07,289812.68,1385780.87,3730342.83,1684891.99,5030631.42,0,157237.32,CT-Sen03
CT-05,Connecticut,FALSE,5,"Northwest: New Britain, Danbury, Waterbury, Meriden",NA,3,D+3,54.63339,43.88422,49.9,45.7,Jahana Hayes,Democrat,0,0,Jahana Hayes,NA,George Logan,NA,Write-ins,NA,Jahana Hayes,50.3949982654767,50.3949982654767,NA,NA,49.6,NA,0,127838,NA,125834,NA,0,NA,NA,NA,NA,Ned Lamont,NA,Robert Stefanowski,NA,Robert Hoatling,Independent Party,NA,NA,NA,Richard Blumenthal,NA,Leora Levy,NA,NA,NA,52.9,47.1,NA,NA,NA,1039406.08,2475517.53,67.3626700089828,17.9882116558,8.7948501143501,4.20977135253056,1.50017490907365,0.149771387688159,75.2372212856026,14.2451115245602,7.08666458433166,2.92891412696165,0.484045886385991,0.0252208277475667,36.8224477292185,136,41.5897149245389,43.946275435776,8.0655,CT-05-hayes_jahana-,0,Jahana Hayes,1,-0.61521154858736,100,-0.7,-0.76,-0.72,2.77988408,2.42251972,0.35736436,1.6418883,FALSE,FALSE,@JahanaHayesCT,@RepJahanaHayes,CT-05-logan_george-,George Logan,0,0,0.991787533242372,100,0.83,0.77,0.79,1.29735241,1.03698508,0.26036733,1.05597012,FALSE,FALSE,@GSLoganCT,NA,0,F,M,1,0,0.23576249777925118,0.7852361158363629,FALSE,0.47803347280334735,0.44544543863782327,0,0,FALSE,3075949.62,7272349.12,3051958.25,9926503.73,01/01/2021,01/01/2021,12/31/2022,12/31/2022,1018529.8,3440530.15,367251.07,289812.68,1385780.87,3730342.83,1684891.99,5030631.42,0,157237.32,CT-Sen03
DE-00,Delaware,FALSE,0,Entire state,NA,0,D+7,58.78217,39.80139,53.1,41.7,Lisa Blunt Rochester,Democrat,0,0,Lisa Blunt Rochester,NA,Lee Murphy,NA,Cody McNutt,Libertarian,Lisa Blunt Rochester,55.4691604823892,56.350732904424,NA,NA,43,NA,1,178416,NA,138201,NA,5032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307929.7,2692310.08,62.4376709382893,8.66653138372751,22.7628860190187,4.83419544300696,1.99440234932863,0.134900062919329,68.6867234119054,5.57767436714769,22.0845923539133,2.76152479204553,0.789086106635874,0.0355406816343182,32.6596261049907,184,35.1700528818282,44.5295664651432,7.1091,DE-00-bluntrochester_lisa-,0,Lisa Blunt Rochester,1,-1.37880584966414,100,-1.07,-0.93,-0.98,2.89917485,2.72962601,0.16954884,1.47480132,FALSE,FALSE,@LisaBRochester,@RepLBR,DE-00-murphy_lee-,Lee Murphy,0,0,0.991787533242372,100,NA,1.27,1.27,0.34993346,0.25099088,0.09894258,0.33780846,FALSE,FALSE,@goMurph2020,NA,0,F,M,1,0,0.16354305932769234,0.8979576849251809,FALSE,0.43987341772151894,0.4037325290342527,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FL-01,Florida,FALSE,1,"Western Panhandle: Pensacola, Destin",NA,6,R+19,32.98557,65.2981,28.3,66.2,Matt Gaetz,Republican,0,0,Rebekah Jones,NA,Matt Gaetz,NA,NA,NA,Matt Gaetz,32.1395659110916,32.1395659110916,NA,NA,67.9,NA,NA,93467,NA,197349,NA,0,NA,NA,NA,NA,Charlie Crist,NA,Ron DeSantis,NA,NA,NA,26.2,73,https://mcimaps.substack.com/p/issue-85-the-2022-florida-races-by?utm_campaign=post&utm_medium=web,Val Demings,NA,Marco Rubio,NA,Dennis Misigoy,Libretarian,26.8,71.9,NA,NA,MCIMaps,7292531.04,982280.4,72.1568737542461,6.68838771577242,13.5397658684484,4.24088896668687,3.18335020485272,0.379320196116963,76.014099146234,5.3073364988055,13.7166954994558,3.03664480983505,1.44199000580161,0.0993811028673289,29.0368381700623,248,31.4173612512485,52.1324750155795,6.5793,FL-01-jones_rebekah-,0,Rebekah Jones,0,-0.940019875808762,62.6,-1.2,-1.59,-1.27,0.98088553,0.57028881,0.41059672,0.79256872,FALSE,FALSE,@GeoRebekah,NA,FL-01-gaetz_matt-,Matt Gaetz,0,1,1.26323043206151,69.7,0.96,1.57,1.38,6.72700223,2.75334347,3.97365876,6.55560232,FALSE,FALSE,@mattgaetz,@RepMattGaetz,0,F,M,1,0,0.10204231507481912,0.9162066775849858,FALSE,0.7005291005291006,0.664384022289766,0,0,FALSE,43477113.48,81084464.15,46055342.68,81522973.19,01/01/2021,01/01/2021,12/31/2022,12/31/2022,23793060.4,36510475.39,15156600.61,42063442.12,38949661.01,78573917.51,41150639.34,79541871.49,79868.55,0,FL-Sen03
FL-01,Florida,FALSE,1,"Western Panhandle: Pensacola, Destin",NA,6,R+19,32.98557,65.2981,28.3,66.2,Matt Gaetz,Republican,0,0,Rebekah Jones,NA,Matt Gaetz,NA,NA,NA,Matt Gaetz,32.1395659110916,32.1395659110916,NA,NA,67.9,NA,NA,93467,NA,197349,NA,0,NA,NA,NA,NA,Charlie Crist,NA,Ron DeSantis,NA,NA,NA,26.2,73,https://mcimaps.substack.com/p/issue-85-the-2022-florida-races-by?utm_campaign=post&utm_medium=web,Val Demings,NA,Marco Rubio,NA,Dennis Misigoy,Libretarian,26.8,71.9,NA,NA,MCIMaps,7292531.04,982280.4,72.1568737542461,6.68838771577242,13.5397658684484,4.24088896668687,3.18335020485272,0.379320196116963,76.014099146234,5.3073364988055,13.7166954994558,3.03664480983505,1.44199000580161,0.0993811028673289,29.0368381700623,248,31.4173612512485,52.1324750155795,6.5793,FL-01-jones_rebekah-,0,Rebekah Jones,0,-0.940019875808762,62.6,-1.2,-1.59,-1.27,0.10321342,0.09206242,0.011151,0.102702,FALSE,FALSE,@GeoRebekah,NA,FL-01-gaetz_matt-,Matt Gaetz,0,1,1.26323043206151,69.7,0.96,1.57,1.38,6.72700223,2.75334347,3.97365876,6.55560232,FALSE,FALSE,@mattgaetz,@RepMattGaetz,0,F,M,1,0,0.10204231507481912,0.9162066775849858,FALSE,0.7005291005291006,0.664384022289766,0,0,FALSE,43477113.48,81084464.15,46055342.68,81522973.19,01/01/2021,01/01/2021,12/31/2022,12/31/2022,23793060.4,36510475.39,15156600.61,42063442.12,38949661.01,78573917.51,41150639.34,79541871.49,79868.55,0,FL-Sen03
FL-02,Florida,FALSE,2,"Panhandle: Tallahassee, Panama City",NA,6,R+8,43.97054,54.96261,41.9,53.8,Neal Dunn vs. Al Lawson,Republican,0,0,Al Lawson,NA,Neal Dunn,NA,NA,NA,Neal Dunn,40.1982155951279,40.1982155951279,NA,NA,59.8,NA,NA,121153,NA,180236,NA,0,NA,NA,NA,NA,Charlie Crist,NA,Ron DeSantis,NA,NA,NA,37.9,61.4,https://mcimaps.substack.com/p/issue-85-the-2022-florida-races-by?utm_campaign=post&utm_medium=web,Val Demings,NA,Marco Rubio,NA,Dennis Misigoy,Libretarian,39.4,59.5,NA,NA,MCIMaps,1671448.34,711145.08,65.4849553407087,6.42231608315734,23.0894671239158,2.78256769935223,2.34178727581552,0.184385070944659,68.4333506845467,4.66499764519247,23.8217286765982,1.67926695254856,1.17624701517818,0.0700658519858877,28.1907409346649,264,30.747029145182,47.3921284045445,5.6301,FL-02-lawson_al-,0,Al Lawson,0,-0.940019875808762,100,-1.01,-0.86,-0.9,0.82934662,0.77153913,0.05780749,0.31047749,FALSE,FALSE,@AlLawsonJr,@RepAlLawsonJr,FL-02-dunn_neal-,Neal Dunn,0,1,0.961865214569874,100,1.03,0.76,0.92,1.80060334,1.62544185,0.17516149,1.13675233,FALSE,FALSE,@DunnCampaign,@DrNealDunnFL2,0,M,M,0,0,0.1840601253467595,0.8212136203856283,FALSE,0.5621734587251829,0.5555530173657667,0,0,FALSE,43477113.48,81084464.15,46055342.68,81522973.19,01/01/2021,01/01/2021,12/31/2022,12/31/2022,23793060.4,36510475.39,15156600.61,42063442.12,38949661.01,78573917.51,41150639.34,79541871.49,79868.55,0,FL-Sen03
FL-03,Florida,FALSE,3,"North central: Gainesville, Ocala",NA,6,R+9,42.44845,56.54263,40.6,55.3,Kat Cammack,Republican,0,0,Danielle Hawk,NA,Kat Cammack,NA,Linda Brooks,No Party Affiliation,Kat Cammack,36.2880098844127,36.7276176536416,NA,NA,62.5,NA,1.2,103382,NA,178101,NA,3410,NA,NA,NA,NA,Charlie Crist,NA,Ron DeSantis,NA,NA,NA,35.4,63.9,https://mcimaps.substack.com/p/issue-85-the-2022-florida-races-by?utm_campaign=post&utm_medium=web,Val Demings,NA,Marco Rubio,NA,Dennis Misigoy,Libretarian,36.7,62.3,NA,NA,MCIMaps,2317747.78,104488.82,67.7259949222723,10.6371186698596,15.8833564260486,3.88550284721166,1.94763693446207,0.159219599708471,71.7801593731027,8.33329033389921,16.7262638823673,2.16132355698199,0.850528807040899,0.0433434296004665,25.9026333592243,303,26.8724571360329,52.4910668133896,5.2054,FL-03-hawk_danielle-,0,Danielle Hawk,0,-0.940019875808762,67.6,NA,-1.03,-1.03,0.07716835,0.0316615,0.04550685,0.07708517,FALSE,FALSE,@hawkforcongress,NA,FL-03-cammack_kat-,Kat Cammack,0,1,1.18687100195383,85.2,1.13,0.95,0.99,2.32316263,1.89197757,0.43118506,1.19907478,FALSE,FALSE,@Kat_Cammack,@RepKatCammack,0,F,F,0,0,0.15150500278834367,0.8389129404891691,FALSE,0.5766423357664233,0.5711891414862834,0,0,FALSE,43477113.48,81084464.15,46055342.68,81522973.19,01/01/2021,01/01/2021,12/31/2022,12/31/2022,23793060.4,36510475.39,15156600.61,42063442.12,38949661.01,78573917.51,41150639.34,79541871.49,79868.55,0,FL-Sen03
FL-04,Florida,FALSE,4,"Parts of Jacksonville, Orange Park, Fernandina Beach",NA,6,R+6,46.03753,52.72733,42.9,53.3,NEW SEAT,NA,0,0,LaShonda Holloway,NA,Aaron Bean Flip,NA,Write-ins,NA,Aaron Bean,39.5479071735807,39.5486285926931,NA,NA,60.5,NA,0.1,108402,NA,165696,NA,5,NA,NA,NA,NA,Charlie Crist,NA,Ron DeSantis,NA,NA,NA,38.7,60.5,https://mcimaps.substack.com/p/issue-85-the-2022-florida-races-by?utm_campaign=post&utm_medium=web,Val Demings,NA,Marco Rubio,NA,Dennis Misigoy,Libretarian,39.8,59,NA,NA,MCIMaps,2330793.02,69418.49,55.3259754896486,7.81677818504266,31.6630960479512,3.58229514632768,2.1591243692189,0.272280830008089,59.4167266330855,6.24214076480807,30.4638493352813,2.77371944438387,0.860608968068791,0.0539697769249221,23.5958956497182,342,26.1192061822977,43.8975492970177,6.1311,FL-04-holloway_lashonda-,0,LaShonda Holloway,0,-0.940019875808762,50.2,-1.29,-1.47,-1.39,0.01046532,0.0043,0.00616532,0.01046532,FALSE,FALSE,@Lj4CONGRESS,NA,FL-04-bean_aaron-,Aaron Bean,0,0,0.991787533242372,68.1,1.05,NA,1.05,1.19857619,1.18067019,0.017906,0.7342165,FALSE,FALSE,@AaronBean,NA,0,F,M,1,0,0.08226443867766897,0.8531409436241041,FALSE,0.5540540540540541,0.5338673086763855,0,0,FALSE,43477113.48,81084464.15,46055342.68,81522973.19,01/01/2021,01/01/2021,12/31/2022,12/31/2022,23793060.4,36510475.39,15156600.61,42063442.12,38949661.01,78573917.51,41150639.34,79541871.49,79868.55,0,FL-Sen03
